Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée;
0804-A-1192-2704;;804;TTZ;1399;Malakoff;17;true;true;113
0231-A-2367-3901;;231;231;2367;Anita Conti;1;true;true;417
0231-A-2365-3901;;231;231;3915;Caliorne;10;true;true;103
0804-A-1192-2704;;804;TTZ;2219;Pilate;24;true;true;221
0231-A-2367-3901;;231;231;3914;Mouton Blanc;9;true;true;230
0231-A-2366-4760;;231;231;4703;Orée du Bois;15;true;true;165
0804-A-1192-2704;;804;TTZ;2216;Pressoirs;27;true;true;288
0231-A-2367-4760;;231;231;3901;Bois Esnault;9;true;true;410
0231-A-2366-4760;;231;231;4707;Châtaigneraie;17;true;true;174
0804-A-1252-2704;;804;TTZ;1253;Monts d'Arrée;2;true;true;288
0231-A-2367-4760;;231;231;4710;Bout de Lande;10;true;true;264
0231-A-2366-4760;;231;231;4760;Gingouillère;18;true;true;139
0804-A-1252-2704;;804;TTZ;1255;Condate;4;true;true;84
0231-A-2367-4760;;231;231;4712;Estuaires;11;true;true;160
0231-A-2367-3901;;231;231;3912;Pont-Péan Mairie;7;true;true;441
0804-A-1252-2704;;804;TTZ;1257;Morbihan;6;true;true;458
0231-A-2367-4760;;231;231;4705;Laillé Eglise;15;true;true;445
0231-A-2367-3901;;231;231;3901;Bois Esnault;11;true;true;164
0804-A-1252-2704;;804;TTZ;1009;Metz Volney;15;true;true;315
0231-A-2367-4760-2366;;231;231;2367;Anita Conti;1;true;true;33
0231-A-2367-4760;;231;231;3910;Fontaine Blanche;3;true;true;490
0804-A-1252-2704;;804;TTZ;1024;République;21;true;true;484
0231-A-2367-4760-2366;;231;231;3910;Fontaine Blanche;5;true;true;497
0231-A-2367-4760;;231;231;3912;Pont-Péan Mairie;5;true;true;290
0804-A-1252-2704;;804;TTZ;1124;Jacques Cartier;25;true;true;397
0231-A-2367-4760-2366;;231;231;3911;Rivaudière;6;true;true;367
0231-A-2367-4760;;231;231;4760;Gingouillère;17;true;true;7
0806-A-1214-1418;;806;E4;1214;République;1;true;true;238
0231-A-2367-4760-2366;;231;231;3904;Chemin Vert;8;true;true;295
0231-A-2367-4760-2366;;231;231;3914;Mouton Blanc;9;true;true;232
0806-A-1214-1418;;806;E4;1216;Le Mail;3;true;true;323
0231-B-3901-2367;;231;231;3906;Rivaudière;4;true;true;55
0445-B-3162-4521;;445;Ts45;4075;Montaigu;3;true;true;194
0231-A-2367-4760-2366;;231;231;4701;Point du Jour;12;true;true;189
0806-A-1214-1418;;806;E4;1218;Guilloux Lorient;5;true;true;360
0231-B-3901-2367;;231;231;2366;Aire du 8 Mai;7;true;true;363
0445-B-3162-4521;;445;Ts45;3177;La Foucherais;4;true;true;327
0231-B-3901-2367;;231;231;3905;Pont-Péan Mairie;3;true;true;31
0806-A-1235-3801;;806;E4;1235;Géniaux;1;true;true;283
0231-B-3903-2367;;231;231;3906;Rivaudière;3;true;true;14
0445-B-3162-4521;;445;Ts45;4513;Beauvais;6;true;true;146
0231-B-4708-2367;;231;231;3902;Caliorne;7;true;true;313
0806-A-1235-3801;;806;E4;1129;Suède;12;true;true;433
0231-B-3903-2367;;231;231;2366;Aire du 8 Mai;6;true;true;29
0445-B-3162-4521;;445;Ts45;4525;Vieux Moulin;7;true;true;261
0231-B-4708-2367;;231;231;3913;Chemin Vert;9;true;true;217
0806-A-1235-3801;;806;E4;1465;Triangle;15;true;true;214
0231-B-4708-2367;;231;231;4708;Gingouillère;1;true;true;408
0445-B-3162-4521;;445;Ts45;4533;Gévezé Clairville;8;true;true;281
0232-A-2645-2603;;232;232;2645;Hauts de Gaudon;1;true;true;282
0806-A-1235-3801;;806;E4;2718;Croix Fleurie;19;true;true;421
0231-B-4708-2367;;231;231;4704;Laillé Eglise;3;true;true;361
0445-B-3162-4521;;445;Ts45;4521;Huchetais;10;true;true;293
0232-A-2645-2603;;232;232;2603;La Poste;3;true;true;461
0806-A-1235-3801;;806;E4;2719;Petite Saudrais;20;true;true;207
0231-B-4708-2367;;231;231;4700;Point du Jour;5;true;true;489
0446-A-3162-3164;;446;Ts46;3162;Centre scolaire Pacé;1;true;true;207
0232-B-2619-2645;;232;232;2645;Hauts de Gaudon;3;true;true;251
0806-A-1235-3801;;806;E4;4361;Croix Faucheux;29;true;true;359
0231-B-4708-2367;;231;231;3905;Pont-Péan Mairie;10;true;true;313
0446-A-3162-3164;;446;Ts46;3774;Vezin Centre;3;true;true;198
0233-A-3801-3246;;233;233;3804;La Basse Erable;5;true;true;388
0806-A-1235-3801;;806;E4;3217;Levant;38;true;true;244
0231-B-4708-2367;;231;231;3907;Fontaine Blanche;12;true;true;390
0446-A-3162-3164;;446;Ts46;3148;Bas Sommier;7;true;true;437
0233-A-3801-4381;;233;233;3801;Centre de Loisirs;1;true;true;222
0806-A-1235-3801;;806;E4;3259;Ormes Blanches;42;true;true;496
0231-B-4708-2367;;231;231;3908;Renaissance;13;true;true;211
0446-A-3162-3164;;446;Ts46;3154;Pré Hervy;8;true;true;67
0233-A-3801-4381;;233;233;3838;Salle de Sports;2;true;true;137
0806-A-1235-4112;;806;E4;1087;Champs Libres;4;true;true;246
0231-B-4708-2367;;231;231;2366;Aire du 8 Mai;15;true;true;73
0451-A-3826-4381;;451;Ts51;3260;Ormes Blanches;7;true;true;255
0233-A-3801-4381-3246;;233;233;3803;La Motte;4;true;true;319
0806-A-1235-4112;;806;E4;1085;Laënnec;6;true;true;176
0232-B-2619-2645;;232;232;2619;La Poste;1;true;true;500
0451-A-3826-4381;;451;Ts51;4381;Collège Saint-Paul;9;true;true;249
0233-A-3801-4381-3246;;233;233;3804;La Basse Erable;5;true;true;16
0806-A-1235-4112;;806;E4;2614;Val d'Orson;17;true;true;161
0232-B-2619-2645;;232;232;2647;Vern Gare;2;true;true;240
0451-B-4381-3823;;451;Ts51;3808;La Motte;6;true;true;407
0233-B-4381-3801;;233;233;4381;Collège Saint-Paul;1;true;true;397
0806-A-1235-4112;;806;E4;2615;Bretonnière;18;true;true;158
0233-A-3801-4381;;233;233;3802;Bourgbarré Mairie;3;true;true;209
0451-B-4381-3823;;451;Ts51;3825;Le Rocher;8;true;true;18
0233-B-4381-3801;;233;233;3807;La Basse Erable;3;true;true;86
0806-A-1235-4112;;806;E4;2616;Haute Abbaye;19;true;true;380
0233-A-3801-4381-3246;;233;233;3838;Salle de Sports;2;true;true;129
0452-A-2771-4381;;452;Ts52;2762;Lande de Pinçon;3;true;true;465
0233-B-4381-3801;;233;233;3809;Bourgbarré Mairie;5;true;true;378
0806-A-1235-4112;;806;E4;2605;Fosse Gauchère;21;true;true;231
0233-A-3801-4381-3246;;233;233;3802;Bourgbarré Mairie;3;true;true;495
0452-A-2771-4381;;452;Ts52;2770;Les Places;5;true;true;177
0233-B-4381-3801;;233;233;3839;Salle de Sports;6;true;true;237
0806-A-1235-4112;;806;E4;2618;Croix Rouge;22;true;true;292
0235-A-3914-3251;;235;235;3914;Mouton Blanc;1;true;true;417
0452-A-2771-4381;;452;Ts52;2747;Lotissement du Moulin;6;true;true;440
0235-A-4722-3251;;235;235;4710;Bout de Lande;2;true;true;46
0806-A-1235-4112;;806;E4;2601;Croix Malinge;26;true;true;72
0235-A-3914-3251;;235;235;3225;ZA L'Hermitière;4;true;true;430
0452-A-2771-4381;;452;Ts52;2732;Pont;7;true;true;453
0235-A-4722-3251;;235;235;3225;ZA L'Hermitière;4;true;true;321
0806-A-1235-4112;;806;E4;3421;La Porte;33;true;true;54
0235-A-4722-3251;;235;235;4722;Château d'Eau;1;true;true;261
0453-A-4381-4705;;453;Ts53;3256;Clos Vezins;10;true;true;214
0235-B-3245-3903;;235;235;4709;Bout de Lande;4;true;true;107
0806-A-1235-4112;;806;E4;3402;Langlois;34;true;true;446
0235-A-4722-3251;;235;235;3251;L'Hermitière Village;5;true;true;304
0453-A-4381-4705;;453;Ts53;3811;Sept Fours;16;true;true;231
0236-A-3162-3617;;236;236;3116;Duchesse Anne;2;true;true;457
0806-A-1235-4708;;806;E4;1017;La Criée;4;true;true;206
0235-B-3245-3903;;235;235;3248;ZA L'Hermitière;2;true;true;394
0453-A-4381-4705;;453;Ts53;4705;Laillé Eglise;23;true;true;398
0236-A-3162-3617;;236;236;3117;Renan;3;true;true;270
0806-A-1235-4708;;806;E4;2243;Aire Libre;17;true;true;430
0235-B-3245-3903;;235;235;4711;Estuaires;3;true;true;136
0454-A-4364-3246;;454;Ts54;4375;Pont de l'Ise;2;true;true;24
0236-A-3162-3617;;236;236;3141;Pont Amelin;4;true;true;416
0806-A-1235-4708;;806;E4;2377;Corbières;25;true;true;193
0236-A-3162-3617;;236;236;3124;Chapitre;6;true;true;258
0454-A-4364-3246;;454;Ts54;4382;Basses Noës;5;true;true;273
0236-A-3162-4453;;236;236;3116;Duchesse Anne;2;true;true;327
0806-A-1235-4708;;806;E4;2323;Rabine;28;true;true;386
0236-A-3162-3617;;236;236;3146;Touche Champagne;7;true;true;100
0455-A-4764-4718;;455;Ts55;4752;Rouesnais Nord;5;true;true;55
0236-A-3162-4453;;236;236;3124;Chapitre;6;true;true;78
0806-A-1235-4708;;806;E4;2324;Haut Launay;29;true;true;329
0236-A-3162-3617;;236;236;3611;Le Reuvre;8;true;true;102
0455-A-4764-4718;;455;Ts55;4754;ZA Le Rachat;7;true;true;117
0236-A-3162-4453;;236;236;4452;Croix Simon;15;true;true;90
0806-A-1235-4708;;806;E4;2374;Châteliers;30;true;true;49
0236-A-3162-3617;;236;236;3612;Placis de la Touche;9;true;true;456
0455-A-4764-4718;;455;Ts55;4718;Boulais Pochetière;9;true;true;409
0236-A-3162-4453;;236;236;4460;La Cour aux Pages;16;true;true;245
0806-A-1235-4708;;806;E4;2920;Auditoire;43;true;true;390
0236-A-3162-4453;;236;236;3143;Haute Rabine;5;true;true;247
0455-B-4717-4764;;455;Ts55;4717;Boulais Pochetière;1;true;true;389
0236-A-3162-4453;;236;236;4453;Clayes Centre;17;true;true;260
0806-A-1235-4708;;806;E4;2922;Vieux Bourg;45;true;true;248
0236-A-3162-4453;;236;236;3146;Touche Champagne;7;true;true;422
0455-B-4717-4764;;455;Ts55;4750;Rouesnais Sud;6;true;true;271
0236-A-3162-4453-3617;;236;236;3116;Duchesse Anne;2;true;true;300
0806-A-1235-4708;;806;E4;3909;Renaissance;51;true;true;140
0236-A-3162-4453-3617;;236;236;3162;Centre scolaire Pacé;1;true;true;353
0457-A-4764-4758;;457;Ts57;4764;Laillé Collège;1;true;true;114
0236-A-3162-4453-3617;;236;236;3611;Le Reuvre;8;true;true;463
0806-A-1235-4708;;806;E4;3910;Fontaine Blanche;52;true;true;176
0236-A-3162-4453-3617;;236;236;3143;Haute Rabine;5;true;true;306
0457-A-4764-4758;;457;Ts57;4738;L'Ardrais;3;true;true;287
0236-A-3162-4453-3617;;236;236;4451;Clairville;15;true;true;239
0806-A-1235-4708;;806;E4;3911;Rivaudière;53;true;true;189
0236-A-3162-4453-3617;;236;236;3614;Clos des Tilleuls;11;true;true;499
0457-A-4764-4758;;457;Ts57;4763;Le Plessix Mandon;7;true;true;23
0236-A-3162-4453-3617;;236;236;4452;Croix Simon;16;true;true;166
0806-A-1235-4708;;806;E4;4703;Orée du Bois;60;true;true;354
0236-A-3162-4453-3617;;236;236;3615;Parthenay Mairie;12;true;true;217
0457-A-4764-4758;;457;Ts57;4758;Gripay;10;true;true;385
0236-B-3617-3162;;236;236;3145;Touche Champagne;7;true;true;68
0806-A-9133-4201;;806;E4;9133;Géniaux Ev;1;true;true;36
0236-A-3162-4453-3617;;236;236;3616;La Renardière;14;true;true;355
0461-A-2055-2119;;461;Ts61;2055;Cesson Piscine;1;true;true;296
0236-B-3617-3162;;236;236;3162;Centre scolaire Pacé;13;true;true;83
0806-A-9133-4201;;806;E4;3766;Trois Marches;4;true;true;135
0236-A-3162-4453-3617;;236;236;4460;La Cour aux Pages;17;true;true;491
0461-A-2055-2119;;461;Ts61;2111;Touche sur Roche;5;true;true;384
0236-B-4451-3162;;236;236;4452;Croix Simon;2;true;true;447
0806-A-9133-4201;;806;E4;2514;Barberais;8;true;true;162
0236-B-3617-3162;;236;236;3604;La Noë;4;true;true;226
0461-B-2120-2067;;461;Ts61;2040;Chalotais;6;true;true;424
0236-B-4451-3162;;236;236;4460;La Cour aux Pages;3;true;true;275
0806-A-9133-4201;;806;E4;2515;Genêts;9;true;true;19
0236-B-3617-3162;;236;236;3606;Le Reuvre;6;true;true;439
0466-A-3736-2534;;466;Ts66;3736;Pierre Blanche;1;true;true;235
0236-B-4451-3162;;236;236;3604;La Noë;8;true;true;434
0806-A-9133-4201;;806;E4;2519;Lycée Monod;13;true;true;93
0236-B-3617-3162;;236;236;3136;Pont Amelin;10;true;true;229
0466-A-3736-2534;;466;Ts66;4323;Verdais;5;true;true;228
0236-B-4451-3162;;236;236;3605;Placis de la Touche;9;true;true;468
0806-A-9133-4201;;806;E4;3864;Mordelles Mairie;16;true;true;356
0236-B-4451-3162;;236;236;4451;Clairville;1;true;true;136
0466-B-2534-3736;;466;Ts66;4312;Lemordant;3;true;true;346
0236-B-4451-3162;;236;236;3136;Pont Amelin;14;true;true;375
0806-A-9133-4267;;806;E4;9133;Géniaux Ev;1;true;true;236
0236-B-4451-3162;;236;236;4453;Clayes Centre;4;true;true;381
0466-B-2534-3736;;466;Ts66;4263;Pont Harel;5;true;true;75
0236-B-4451-3162;;236;236;3108;Duchesse Anne;16;true;true;298
0806-A-9133-4267;;806;E4;1498;Petit Champeaux;2;true;true;174
0237-A-2502-4212;;237;237;2523;Mahomat;2;true;true;423
0467-A-3728-2534;;467;Ts67;3733;Le Roheu;3;true;true;161
0236-B-4451-3162;;236;236;3162;Centre scolaire Pacé;17;true;true;86
0806-A-9133-4267;;806;E4;3760;Champ Noël;3;true;true;291
0237-A-2502-4212;;237;237;2529;Moigné;3;true;true;159
0467-B-2534-3728;;467;Ts67;2534;Collège Brassens;1;true;true;83
0237-A-2502-4212;;237;237;4209;Avenir;7;true;true;31
0806-A-9133-4267;;806;E4;3765;Haie de Terre;9;true;true;438
0237-A-2502-4212;;237;237;4211;Calvaire;9;true;true;101
0467-B-2534-3728;;467;Ts67;3712;Pont aux Moines;8;true;true;386
0237-A-2534-2530;;237;237;2534;Collège Brassens;1;true;true;309
0806-A-9133-4267;;806;E4;3135;Nominoë;10;true;true;474
0237-A-2534-4212;;237;237;4207;Mare Doux;6;true;true;433
0467-B-2534-3728;;467;Ts67;3708;Vigne;9;true;true;426
0237-A-2534-2530;;237;237;2530;Haut Plessis;4;true;true;340
0806-A-9133-4267;;806;E4;3105;Pinault;11;true;true;339
0237-A-2534-4212;;237;237;4209;Avenir;8;true;true;175
0467-B-2534-3728;;467;Ts67;3703;La Houdinais;11;true;true;348
0237-A-2534-4212;;237;237;2502;Lycée Monod;2;true;true;210
0806-A-9133-4267;;806;E4;3121;Docteur Léon;13;true;true;84
0237-A-2534-4212;;237;237;4203;Alfred de Musset;9;true;true;109
0470-A-4851-4851;;470;RPI-1;4805;Bécherel Ecole;2;true;true;413
0237-A-2534-4212;;237;237;2523;Mahomat;3;true;true;347
0806-A-9133-4267;;806;E4;4310;L'Hermitage Gare;26;true;true;369
0238-A-2502-4270;;238;238;4307;Clairefontaine;2;true;true;455
0471-A-6012-6021;;471;Ts71;4906;Le Rhé;3;true;true;396
0237-A-2534-4212;;237;237;4211;Calvaire;10;true;true;483
0806-B-1235-1242;;806;E4;1235;Géniaux;1;true;true;73
0238-A-2502-4270;;238;238;4256;Piardière;8;true;true;346
0471-A-6012-6021;;471;Ts71;6014;Chauvrais Malabry;5;true;true;214
0237-B-4201-2502;;237;237;4210;Alfred de Musset;3;true;true;249
0806-B-1235-1252;;806;E4;1026;Sainte-Anne;5;true;true;40
0238-A-2502-4270;;238;238;4270;Ville aux Archers;11;true;true;213
0471-A-6012-6021;;471;Ts71;6016;Bois Menu;6;true;true;305
0237-B-4201-2502;;237;237;2526;Moigné;8;true;true;325
0806-B-1235-1252;;806;E4;1252;Patton;18;true;true;96
0238-A-2534-4270;;238;238;4270;Ville aux Archers;12;true;true;37
0471-B-6021-6011;;471;Ts71;6021;Romillé Collège;1;true;true;219
0238-A-2502-4270;;238;238;4310;L'Hermitage Gare;5;true;true;45
0806-B-1235-2126;;806;E4;1026;Sainte-Anne;5;true;true;338
0238-B-4267-2502;;238;238;4267;Ville aux Archers;1;true;true;499
0475-A-4850-2841;;475;Ts75;4850;Chapelle-Chaussée;1;true;true;14
0238-A-2534-4270;;238;238;2502;Lycée Monod;2;true;true;497
0806-B-1235-2126;;806;E4;1028;Sévigné;7;true;true;8
0238-B-4267-2502;;238;238;4303;L'Hermitage Gare;7;true;true;132
0475-B-2834-4851;;475;Ts75;4509;Coualeuc;5;true;true;158
0238-A-2534-4270;;238;238;4307;Clairefontaine;3;true;true;15
0806-B-1235-2126;;806;E4;1037;Gallet;16;true;true;101
0238-B-4267-2502;;238;238;2534;Collège Brassens;11;true;true;303
0475-B-2834-4851;;475;Ts75;4851;Chapelle-Chaussée;7;true;true;97
0238-A-2534-4270;;238;238;4304;L'Hermitage Centre;5;true;true;13
0806-B-1235-2126;;806;E4;2003;Cesson Hôpital Privé;19;true;true;374
0238-B-4267-2502;;238;238;2502;Lycée Monod;12;true;true;468
0482-A-4359-2942;;482;Ts82;2942;Collège Pôle Sud;7;true;true;434
0238-A-2534-4270;;238;238;4257;Rochers;10;true;true;69
0806-B-1235-2401;;806;E4;1235;Géniaux;1;true;true;387
0239-A-2502-3869;;239;239;3865;Mordelles Eglise;8;true;true;316
0482-B-2942-4360;;482;Ts82;2732;Pont;4;true;true;268
0238-B-4267-2502;;238;238;4253;Piardière;4;true;true;3
0806-B-1235-2401;;806;E4;1026;Sainte-Anne;5;true;true;460
0239-A-2502-3869;;239;239;3869;Mordelles Pâtis;9;true;true;483
0482-B-2942-4360;;482;Ts82;2733;Côteaux;5;true;true;311
0238-B-4267-2502;;238;238;4254;Grippière;5;true;true;383
0806-B-1235-2401;;806;E4;1278;Hôtel Dieu;6;true;true;95
0239-B-3869-2502;;239;239;3869;Mordelles Pâtis;1;true;true;428
0491-A-1569-3764;;491;Ts91;1498;Petit Champeaux;4;true;true;75
0239-A-2502-3869;;239;239;3859;Vivier des Bois;2;true;true;111
0806-B-1235-2401;;806;E4;1370;Lenoir;8;true;true;377
0239-B-3869-2502;;239;239;3853;Mordelles Mairie;3;true;true;452
0491-A-1569-3764;;491;Ts91;3771;Champs Bleus;7;true;true;459
0239-B-3869-2502;;239;239;3852;Mordelles Eglise;2;true;true;495
0806-B-1235-2401;;806;E4;1100;Cimetière Nord;10;true;true;22
0239-B-3869-2502;;239;239;3856;Croix Ignon;6;true;true;233
0491-B-3755-1569;;491;Ts91;3755;Vallée;1;true;true;174
0240-A-3717-2502;;240;240;2534;Collège Brassens;3;true;true;86
0806-B-1235-2401;;806;E4;2814;CHP Saint-Grégoire;15;true;true;108
0239-B-3869-2502;;239;239;3857;Grande Fontaine;7;true;true;212
0491-B-3755-1569;;491;Ts91;3770;Champs Bleus;4;true;true;14
0240-A-3732-2502;;240;240;3715;Clos des Cerisiers;2;true;true;32
0806-B-1235-2401;;806;E4;2822;Discalceat;18;true;true;144
0239-B-3869-2502;;239;239;3858;Vivier des Bois;8;true;true;97
0491-B-3755-1569;;491;Ts91;1569;Collège Rosa-Parks;10;true;true;117
0240-A-3732-2502-3708;;240;240;3715;Clos des Cerisiers;3;true;true;194
0806-B-1235-2401;;806;E4;2825;Camus;21;true;true;68
0239-B-3869-2502;;239;239;2502;Lycée Monod;9;true;true;199
0801-A-1412-1065-1467;;801;Relais a;1307;Villejean-Université;2;true;true;334
0240-A-3732-2502-3708;;240;240;4305;Village;8;true;true;185
0806-B-1235-2401;;806;E4;2834;Jean-Paul II;25;true;true;206
0240-A-3717-2502;;240;240;2502;Lycée Monod;4;true;true;84
0801-A-1412-1065-1467;;801;Relais a;1658;Italie;11;true;true;483
0240-A-3732-2502-3708;;240;240;4306;Clairefontaine;9;true;true;451
0806-B-1235-2401;;806;E4;2413;Enseigne Abbaye;27;true;true;68
0240-A-3732-2502;;240;240;2502;Lycée Monod;4;true;true;85
0803-A-1501-1547;;803;API;1501;République;1;true;true;53
0240-A-4322-2502;;240;240;2502;Lycée Monod;5;true;true;232
0806-B-1235-2401;;806;E4;2401;Champ Devant;36;true;true;238
0240-A-3732-2502-3708;;240;240;3717;Maison Neuve;2;true;true;317
0803-A-1501-1547;;803;API;1018;Plélo Colombier;3;true;true;216
0240-B-2534-3732;;240;240;3732;Ile des Bois;9;true;true;337
0806-B-1235-4151;;806;E4;2029;Bourgchevreuil;22;true;true;395
0240-A-3732-2502-3708;;240;240;3707;Pont aux Moines;5;true;true;426
0803-A-1501-1547;;803;API;1402;Cité Judiciaire;4;true;true;480
0240-B-2534-3732-3708;;240;240;3708;Vigne;7;true;true;126
0806-B-1235-4151;;806;E4;2051;Chalotais;24;true;true;382
0240-A-3732-2502-3708;;240;240;3708;Vigne;6;true;true;407
0803-A-1501-1547;;803;API;1381;Malakoff;7;true;true;172
0240-B-2534-3732-3708;;240;240;3724;Clos des Cerisiers;9;true;true;18
0806-B-1235-4151;;806;E4;2086;Bordage;25;true;true;52
0240-A-4322-2502;;240;240;4322;L'Hermitage Centre;1;true;true;114
0803-A-1501-1547;;803;API;1389;Clinique La Sagesse;12;true;true;431
0240-B-2534-3732-3708;;240;240;3723;Maison Neuve;10;true;true;401
0806-B-1235-4151;;806;E4;2089;Rigourdière;26;true;true;310
0240-A-4322-2502;;240;240;4305;Village;2;true;true;257
0803-A-1501-1547;;803;API;1744;Prévalaye;13;true;true;301
0241-A-3880-4212;;241;241;4208;Grippay;2;true;true;9
0806-B-1235-4151;;806;E4;4013;Verdaudais;41;true;true;148
0240-A-4322-2502;;240;240;4306;Clairefontaine;3;true;true;68
0803-A-1501-1547;;803;API;1547;Etangs d'Apigné;14;true;true;393
0241-A-3881-4212;;241;241;4209;Avenir;3;true;true;156
0806-B-1235-4151;;806;E4;4001;Timonière;43;true;true;382
0240-B-2502-3732-3708;;240;240;4308;Village;3;true;true;478
0803-B-1548-1615;;803;API;1745;Prévalaye;2;true;true;161
0241-A-3881-4212;;241;241;4211;Calvaire;5;true;true;425
0806-B-1235-6000;;806;E4;1192;La Salle;8;true;true;286
0240-B-2502-3732-3708;;240;240;3708;Vigne;6;true;true;343
0803-B-1548-1615;;803;API;1545;Cleunay Stade;4;true;true;245
0241-B-4201-3881;;241;241;4202;Calvaire;2;true;true;394
0806-B-1235-6000;;806;E4;1296;Université;10;true;true;478
0240-B-2534-3732;;240;240;2534;Collège Brassens;1;true;true;277
0803-B-1548-1615;;803;API;1396;Champion de Cicé;5;true;true;405
0242-A-4950-6000;;242;242;6000;Romillé Collège;5;true;true;127
0806-B-1235-6000;;806;E4;1298;Bois Labbé;12;true;true;368
0240-B-2534-3732;;240;240;2502;Lycée Monod;2;true;true;243
0803-B-1548-1615;;803;API;1383;Dargent;6;true;true;379
0243-A-2841-3122;;243;243;3117;Renan;5;true;true;64
0806-B-1235-6000;;806;E4;2830;Grand Quartier;18;true;true;80
0240-B-2534-3732;;240;240;4308;Village;4;true;true;208
0803-B-1548-1615;;803;API;1399;Malakoff;8;true;true;126
0243-A-2841-3122;;243;243;3122;Pie Neuve;8;true;true;36
0806-B-1235-6000;;806;E4;3508;Vizeule;19;true;true;91
0240-B-2534-3732;;240;240;3724;Clos des Cerisiers;7;true;true;25
0803-B-1548-1615;;803;API;1587;Cité Judiciaire;11;true;true;324
0401-A-2742-2366;;401;Ts1;2758;Couasmes;2;true;true;169
0806-B-1235-6000;;806;E4;3510;Belle Epine;21;true;true;38
0240-B-2534-3732-3708;;240;240;3714;Saint-Gilles Centre;8;true;true;221
0804-A-1001-2704;;804;TTZ;1002;Bouzat;2;true;true;183
0401-A-2742-2366;;401;Ts1;2366;Aire du 8 Mai;10;true;true;464
0806-B-1235-6000;;806;E4;3513;Pierre Texier;24;true;true;27
0241-A-3881-4212;;241;241;4208;Grippay;2;true;true;40
0804-A-1001-2704;;804;TTZ;1006;Turmel;6;true;true;53
0401-B-2366-2769;;401;Ts1;2366;Aire du 8 Mai;1;true;true;299
0806-B-1235-6000;;806;E4;4060;Métairie;30;true;true;494
0241-A-3881-4212;;241;241;4203;Alfred de Musset;4;true;true;184
0804-A-1001-2704;;804;TTZ;1111;Docteur Quentin;7;true;true;131
0401-B-2366-2769;;401;Ts1;2751;Monts Gaultier;2;true;true;85
0806-B-1235-6000;;806;E4;4503;Flume;32;true;true;275
0242-A-4950-6000;;242;242;4803;Sévignière;3;true;true;465
0804-A-1001-2704;;804;TTZ;1432;Vitré Foulon;8;true;true;434
0401-B-2366-2769;;401;Ts1;2725;Guyomerais;3;true;true;55
0806-B-1235-6000;;806;E4;4505;Gévezé Mairie;33;true;true;62
0242-B-6000-4950;;242;242;4851;Chapelle-Chaussée;2;true;true;318
0804-A-1001-2704;;804;TTZ;1513;Bois Perrin;9;true;true;454
0401-B-2366-2769;;401;Ts1;2765;Lotissement du Moulin;6;true;true;268
